id_student,code_module,code_presentation,final_result,highest_education,disability,gender,age_band,region,week,total_clicks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label
535052,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Ireland,3,247,-4.0,86.0,1,0,0,1
535052,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Ireland,4,145,-4.0,86.0,1,0,0,1
535228,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,South Region,2,2,,,0,0,0,1
535228,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,South Region,4,17,,,0,0,0,1
535276,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Ireland,1,24,-2.0,56.0,1,0,0,1
535276,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Ireland,2,41,-2.0,56.0,1,0,0,1
535276,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Ireland,3,112,-2.0,56.0,1,0,0,1
535276,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Ireland,4,6,-2.0,56.0,1,0,0,1
535324,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,South Region,1,48,-1.0,70.0,1,0,0,1
535324,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,South Region,2,68,-1.0,70.0,1,0,0,1
535324,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,South Region,3,71,-1.0,70.0,1,0,0,1
535324,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,South Region,4,20,-1.0,70.0,1,0,0,1
535390,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Wales,1,342,-3.0,68.0,1,0,1,1
535390,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Wales,2,151,-3.0,68.0,1,0,0,1
535390,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Wales,3,108,-3.0,68.0,1,0,0,1
535390,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Wales,4,60,-3.0,68.0,1,0,0,1
535460,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,1,27,0.0,64.0,1,0,0,1
535460,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,2,275,0.0,64.0,1,0,1,1
535460,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,3,254,0.0,64.0,1,0,1,1
535460,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,4,13,0.0,64.0,1,0,0,1
535628,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,1,47,-3.0,92.0,1,0,0,0
535628,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,2,128,-3.0,92.0,1,0,0,0
535628,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,3,366,-3.0,92.0,1,0,1,0
535628,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,4,274,-3.0,92.0,1,0,1,0
535662,FFF,2013B,Pass,HE Qualification,N,M,0-35,East Anglian Region,1,57,-2.0,82.0,1,0,0,0
535662,FFF,2013B,Pass,HE Qualification,N,M,0-35,East Anglian Region,2,129,-2.0,82.0,1,0,0,0
535662,FFF,2013B,Pass,HE Qualification,N,M,0-35,East Anglian Region,3,182,-2.0,82.0,1,0,0,0
535662,FFF,2013B,Pass,HE Qualification,N,M,0-35,East Anglian Region,4,92,-2.0,82.0,1,0,0,0
535804,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,1,105,-4.0,100.0,1,0,0,0
535804,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,2,122,-4.0,100.0,1,0,0,0
535804,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,3,56,-4.0,100.0,1,0,0,0
535804,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,4,53,-4.0,100.0,1,0,0,0
536038,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,West Midlands Region,1,180,-4.0,96.0,1,0,0,1
536038,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,West Midlands Region,2,301,-4.0,96.0,1,0,1,1
536038,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,West Midlands Region,3,468,-4.0,96.0,1,0,1,1
536038,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,West Midlands Region,4,149,-4.0,96.0,1,0,0,1
536046,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,1,67,5.0,84.0,1,1,0,1
536046,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,2,90,5.0,84.0,1,1,0,1
536046,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,4,161,5.0,84.0,1,1,0,1
536103,FFF,2013B,Withdrawn,HE Qualification,N,M,0-35,Scotland,1,32,0.0,70.0,1,0,0,1
536103,FFF,2013B,Withdrawn,HE Qualification,N,M,0-35,Scotland,2,43,0.0,70.0,1,0,0,1
536103,FFF,2013B,Withdrawn,HE Qualification,N,M,0-35,Scotland,3,40,0.0,70.0,1,0,0,1
536103,FFF,2013B,Withdrawn,HE Qualification,N,M,0-35,Scotland,4,2,0.0,70.0,1,0,0,1
536125,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,1,8,-11.0,72.0,1,0,0,0
536125,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,2,59,-11.0,72.0,1,0,0,0
536125,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,3,79,-11.0,72.0,1,0,0,0
536125,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Ireland,4,150,-11.0,72.0,1,0,0,0
536147,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region,1,4,-2.0,84.0,1,0,0,1
536147,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region,2,218,-2.0,84.0,1,0,0,1
536147,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region,3,89,-2.0,84.0,1,0,0,1
536147,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region,4,101,-2.0,84.0,1,0,0,1
536178,FFF,2013B,Distinction,A Level or Equivalent,N,M,0-35,South West Region,1,556,-2.0,98.0,1,0,1,0
536178,FFF,2013B,Distinction,A Level or Equivalent,N,M,0-35,South West Region,2,121,-2.0,98.0,1,0,0,0
536178,FFF,2013B,Distinction,A Level or Equivalent,N,M,0-35,South West Region,3,272,-2.0,98.0,1,0,1,0
536178,FFF,2013B,Distinction,A Level or Equivalent,N,M,0-35,South West Region,4,306,-2.0,98.0,1,0,1,0
536214,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,1,70,-1.0,86.0,1,0,0,0
536214,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,2,98,-1.0,86.0,1,0,0,0
536214,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,3,134,-1.0,86.0,1,0,0,0
536214,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,4,187,-1.0,86.0,1,0,0,0
536455,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,1,88,-1.0,92.0,1,0,0,0
536455,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,2,137,-1.0,92.0,1,0,0,0
536455,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,3,65,-1.0,92.0,1,0,0,0
536455,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,4,50,-1.0,92.0,1,0,0,0
536503,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,East Anglian Region,1,23,,,0,0,0,1
536503,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,East Anglian Region,3,27,,,0,0,0,1
536556,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,South Region,1,421,-3.0,62.0,1,0,1,0
536556,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,South Region,2,220,-3.0,62.0,1,0,0,0
536556,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,South Region,3,324,-3.0,62.0,1,0,1,0
536556,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,South Region,4,257,-3.0,62.0,1,0,1,0
536591,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region,1,85,0.0,86.0,1,0,0,1
536591,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region,2,88,0.0,86.0,1,0,0,1
536591,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region,3,187,0.0,86.0,1,0,0,1
536591,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region,4,61,0.0,86.0,1,0,0,1
536593,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,1,67,0.0,78.0,1,0,0,0
536593,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,2,76,0.0,78.0,1,0,0,0
536593,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,3,76,0.0,78.0,1,0,0,0
536593,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,4,87,0.0,78.0,1,0,0,0
536681,FFF,2013B,Withdrawn,No Formal quals,N,M,0-35,North Western Region,1,100,-2.0,72.0,1,0,0,1
536681,FFF,2013B,Withdrawn,No Formal quals,N,M,0-35,North Western Region,2,11,-2.0,72.0,1,0,0,1
536681,FFF,2013B,Withdrawn,No Formal quals,N,M,0-35,North Western Region,3,138,-2.0,72.0,1,0,0,1
536681,FFF,2013B,Withdrawn,No Formal quals,N,M,0-35,North Western Region,4,110,-2.0,72.0,1,0,0,1
536698,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,North Region,1,60,0.0,82.0,1,0,0,0
536698,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,North Region,2,33,0.0,82.0,1,0,0,0
536698,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,North Region,3,86,0.0,82.0,1,0,0,0
536698,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,North Region,4,9,0.0,82.0,1,0,0,0
536843,FFF,2013B,Fail,HE Qualification,N,M,0-35,North Western Region,1,77,5.0,74.0,1,1,0,1
536843,FFF,2013B,Fail,HE Qualification,N,M,0-35,North Western Region,2,25,5.0,74.0,1,1,0,1
536843,FFF,2013B,Fail,HE Qualification,N,M,0-35,North Western Region,3,24,5.0,74.0,1,1,0,1
536843,FFF,2013B,Fail,HE Qualification,N,M,0-35,North Western Region,4,56,5.0,74.0,1,1,0,1
536906,FFF,2013B,Pass,A Level or Equivalent,N,F,0-35,South Region,1,23,-1.0,92.0,1,0,0,0
536906,FFF,2013B,Pass,A Level or Equivalent,N,F,0-35,South Region,2,46,-1.0,92.0,1,0,0,0
536906,FFF,2013B,Pass,A Level or Equivalent,N,F,0-35,South Region,3,3,-1.0,92.0,1,0,0,0
536906,FFF,2013B,Pass,A Level or Equivalent,N,F,0-35,South Region,4,73,-1.0,92.0,1,0,0,0
536930,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,London Region,1,28,-2.0,68.0,1,0,0,0
536930,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,London Region,2,89,-2.0,68.0,1,0,0,0
536930,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,London Region,3,208,-2.0,68.0,1,0,0,0
536930,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,London Region,4,27,-2.0,68.0,1,0,0,0
536950,FFF,2013B,Pass,HE Qualification,N,F,0-35,London Region,1,72,2.0,70.0,1,1,0,0
536950,FFF,2013B,Pass,HE Qualification,N,F,0-35,London Region,2,8,2.0,70.0,1,1,0,0
536950,FFF,2013B,Pass,HE Qualification,N,F,0-35,London Region,3,261,2.0,70.0,1,1,1,0
536950,FFF,2013B,Pass,HE Qualification,N,F,0-35,London Region,4,46,2.0,70.0,1,1,0,0
537028,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Scotland,1,6,,,0,0,0,1
537028,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Scotland,2,19,,,0,0,0,1
537028,FFF,2013B,Withdrawn,Lower Than A Level,N,M,0-35,Scotland,3,8,,,0,0,0,1
537133,FFF,2013B,Withdrawn,Lower Than A Level,Y,F,0-35,South East Region,1,145,-1.0,74.0,1,0,0,1
537133,FFF,2013B,Withdrawn,Lower Than A Level,Y,F,0-35,South East Region,2,232,-1.0,74.0,1,0,0,1
537133,FFF,2013B,Withdrawn,Lower Than A Level,Y,F,0-35,South East Region,3,112,-1.0,74.0,1,0,0,1
537133,FFF,2013B,Withdrawn,Lower Than A Level,Y,F,0-35,South East Region,4,74,-1.0,74.0,1,0,0,1
537335,FFF,2013B,Withdrawn,No Formal quals,N,F,35-55,London Region,1,203,-4.0,80.0,1,0,0,1
537335,FFF,2013B,Withdrawn,No Formal quals,N,F,35-55,London Region,2,45,-4.0,80.0,1,0,0,1
537335,FFF,2013B,Withdrawn,No Formal quals,N,F,35-55,London Region,3,121,-4.0,80.0,1,0,0,1
537335,FFF,2013B,Withdrawn,No Formal quals,N,F,35-55,London Region,4,80,-4.0,80.0,1,0,0,1
537394,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,2,135,-3.0,72.0,1,0,0,1
537394,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,3,106,-3.0,72.0,1,0,0,1
537394,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,4,115,-3.0,72.0,1,0,0,1
537515,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,East Anglian Region,1,94,-1.0,94.0,1,0,0,0
537515,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,East Anglian Region,2,62,-1.0,94.0,1,0,0,0
537515,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,East Anglian Region,3,118,-1.0,94.0,1,0,0,0
537515,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,East Anglian Region,4,193,-1.0,94.0,1,0,0,0
537645,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,1,136,0.0,88.0,1,0,0,0
537645,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,2,61,0.0,88.0,1,0,0,0
537645,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,3,144,0.0,88.0,1,0,0,0
537645,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,4,62,0.0,88.0,1,0,0,0
537656,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,1,360,-4.0,88.0,1,0,1,0
537656,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,2,589,-4.0,88.0,1,0,1,0
537656,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,3,297,-4.0,88.0,1,0,1,0
537656,FFF,2013B,Pass,HE Qualification,N,M,35-55,Ireland,4,66,-4.0,88.0,1,0,0,0
537672,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,London Region,1,4,-2.0,48.0,1,0,0,1
537672,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,London Region,2,174,-2.0,48.0,1,0,0,1
537672,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,London Region,3,231,-2.0,48.0,1,0,0,1
537672,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,London Region,4,104,-2.0,48.0,1,0,0,1
537674,FFF,2013B,Fail,Lower Than A Level,Y,M,35-55,London Region,1,8,-1.0,48.0,1,0,0,1
537674,FFF,2013B,Fail,Lower Than A Level,Y,M,35-55,London Region,2,1,-1.0,48.0,1,0,0,1
537674,FFF,2013B,Fail,Lower Than A Level,Y,M,35-55,London Region,3,29,-1.0,48.0,1,0,0,1
537674,FFF,2013B,Fail,Lower Than A Level,Y,M,35-55,London Region,4,11,-1.0,48.0,1,0,0,1
537683,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,1,100,-1.0,90.0,1,0,0,1
537683,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,2,18,-1.0,90.0,1,0,0,1
537683,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,3,217,-1.0,90.0,1,0,0,1
537683,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,4,35,-1.0,90.0,1,0,0,1
537687,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,North Region,1,162,-8.0,98.0,1,0,0,0
537687,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,North Region,2,111,-8.0,98.0,1,0,0,0
537687,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,North Region,3,302,-8.0,98.0,1,0,1,0
537687,FFF,2013B,Pass,Lower Than A Level,N,M,0-35,North Region,4,181,-8.0,98.0,1,0,0,0
537700,FFF,2013B,Fail,Post Graduate Qualification,N,M,35-55,Scotland,1,220,-1.0,92.0,1,0,0,1
537700,FFF,2013B,Fail,Post Graduate Qualification,N,M,35-55,Scotland,2,143,-1.0,92.0,1,0,0,1
537700,FFF,2013B,Fail,Post Graduate Qualification,N,M,35-55,Scotland,3,96,-1.0,92.0,1,0,0,1
537700,FFF,2013B,Fail,Post Graduate Qualification,N,M,35-55,Scotland,4,117,-1.0,92.0,1,0,0,1
537955,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,1,35,-3.0,64.0,1,0,0,0
537955,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,2,12,-3.0,64.0,1,0,0,0
537955,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,3,166,-3.0,64.0,1,0,0,0
537955,FFF,2013B,Pass,HE Qualification,N,M,0-35,North Region,4,7,-3.0,64.0,1,0,0,0
537980,FFF,2013B,Pass,HE Qualification,N,M,0-35,Scotland,1,450,-2.0,64.0,1,0,1,0
537980,FFF,2013B,Pass,HE Qualification,N,M,0-35,Scotland,2,328,-2.0,64.0,1,0,1,0
537980,FFF,2013B,Pass,HE Qualification,N,M,0-35,Scotland,3,193,-2.0,64.0,1,0,0,0
537980,FFF,2013B,Pass,HE Qualification,N,M,0-35,Scotland,4,546,-2.0,64.0,1,0,1,0
537995,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,1,105,-1.0,72.0,1,0,0,1
537995,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,2,26,-1.0,72.0,1,0,0,1
537995,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,3,376,-1.0,72.0,1,0,1,1
537995,FFF,2013B,Fail,Lower Than A Level,N,M,0-35,South East Region,4,195,-1.0,72.0,1,0,0,1
538045,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,1,126,-2.0,98.0,1,0,0,0
538045,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,2,39,-2.0,98.0,1,0,0,0
538045,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,3,116,-2.0,98.0,1,0,0,0
538045,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,4,96,-2.0,98.0,1,0,0,0
538051,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,2,49,-1.0,66.0,1,0,0,1
538051,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,3,89,-1.0,66.0,1,0,0,1
538051,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,4,34,-1.0,66.0,1,0,0,1
538202,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,East Midlands Region,1,239,-1.0,98.0,1,0,0,0
538202,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,East Midlands Region,2,108,-1.0,98.0,1,0,0,0
538202,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,East Midlands Region,3,105,-1.0,98.0,1,0,0,0
538202,FFF,2013B,Pass,Lower Than A Level,Y,M,0-35,East Midlands Region,4,24,-1.0,98.0,1,0,0,0
538916,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,1,56,-5.0,78.0,1,0,0,0
538916,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,2,142,-5.0,78.0,1,0,0,0
538916,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,3,166,-5.0,78.0,1,0,0,0
538916,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,4,162,-5.0,78.0,1,0,0,0
538941,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South Region,1,51,-4.0,94.0,1,0,0,0
538941,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South Region,2,60,-4.0,94.0,1,0,0,0
538941,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South Region,3,156,-4.0,94.0,1,0,0,0
538941,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South Region,4,106,-4.0,94.0,1,0,0,0
538949,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,South East Region,1,186,-3.0,82.0,1,0,0,0
538949,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,South East Region,2,186,-3.0,82.0,1,0,0,0
538949,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,South East Region,3,208,-3.0,82.0,1,0,0,0
538949,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,South East Region,4,284,-3.0,82.0,1,0,1,0
539117,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Region,1,100,-1.0,70.0,1,0,0,1
539117,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Region,2,34,-1.0,70.0,1,0,0,1
539117,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Region,3,118,-1.0,70.0,1,0,0,1
539117,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Region,4,19,-1.0,70.0,1,0,0,1
539219,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,1,65,-1.0,72.0,1,0,0,1
539219,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,2,15,-1.0,72.0,1,0,0,1
539219,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,London Region,3,74,-1.0,72.0,1,0,0,1
539241,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Scotland,1,81,-1.0,86.0,1,0,0,0
539241,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Scotland,2,82,-1.0,86.0,1,0,0,0
539241,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Scotland,3,201,-1.0,86.0,1,0,0,0
539241,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,Scotland,4,44,-1.0,86.0,1,0,0,0
539308,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,1,52,0.0,60.0,1,0,0,1
539308,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,2,218,0.0,60.0,1,0,0,1
539308,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,3,103,0.0,60.0,1,0,0,1
539308,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,South Region,4,11,0.0,60.0,1,0,0,1
539332,FFF,2013B,Pass,HE Qualification,N,M,35-55,Scotland,1,57,-3.0,78.0,1,0,0,0
539332,FFF,2013B,Pass,HE Qualification,N,M,35-55,Scotland,2,37,-3.0,78.0,1,0,0,0
539332,FFF,2013B,Pass,HE Qualification,N,M,35-55,Scotland,3,288,-3.0,78.0,1,0,1,0
539332,FFF,2013B,Pass,HE Qualification,N,M,35-55,Scotland,4,178,-3.0,78.0,1,0,0,0
539359,FFF,2013B,Distinction,HE Qualification,N,M,35-55,Scotland,1,155,-2.0,70.0,1,0,0,0
539359,FFF,2013B,Distinction,HE Qualification,N,M,35-55,Scotland,2,113,-2.0,70.0,1,0,0,0
539359,FFF,2013B,Distinction,HE Qualification,N,M,35-55,Scotland,3,284,-2.0,70.0,1,0,1,0
539359,FFF,2013B,Distinction,HE Qualification,N,M,35-55,Scotland,4,76,-2.0,70.0,1,0,0,0
539364,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Western Region,1,81,0.0,78.0,1,0,0,1
539364,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Western Region,3,270,0.0,78.0,1,0,1,1
539364,FFF,2013B,Fail,A Level or Equivalent,N,M,0-35,North Western Region,4,9,0.0,78.0,1,0,0,1
539401,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,35-55,London Region,1,497,-1.0,82.0,1,0,1,1
539401,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,35-55,London Region,2,201,-1.0,82.0,1,0,0,1
539401,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,35-55,London Region,3,338,-1.0,82.0,1,0,1,1
539401,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,35-55,London Region,4,219,-1.0,82.0,1,0,0,1
539440,FFF,2013B,Distinction,Lower Than A Level,N,M,0-35,West Midlands Region,1,460,-1.0,94.0,1,0,1,0
539440,FFF,2013B,Distinction,Lower Than A Level,N,M,0-35,West Midlands Region,2,920,-1.0,94.0,1,0,1,0
539440,FFF,2013B,Distinction,Lower Than A Level,N,M,0-35,West Midlands Region,3,654,-1.0,94.0,1,0,1,0
539440,FFF,2013B,Distinction,Lower Than A Level,N,M,0-35,West Midlands Region,4,790,-1.0,94.0,1,0,1,0
539468,FFF,2013B,Fail,Lower Than A Level,N,F,35-55,Wales,1,46,,,0,0,0,1
539468,FFF,2013B,Fail,Lower Than A Level,N,F,35-55,Wales,2,5,,,0,0,0,1
539468,FFF,2013B,Fail,Lower Than A Level,N,F,35-55,Wales,4,12,,,0,0,0,1
539497,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South West Region,1,116,0.0,80.0,1,0,0,0
539497,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South West Region,2,20,0.0,80.0,1,0,0,0
539497,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South West Region,3,32,0.0,80.0,1,0,0,0
539497,FFF,2013B,Pass,A Level or Equivalent,N,M,0-35,South West Region,4,131,0.0,80.0,1,0,0,0
539514,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,North Region,1,50,0.0,94.0,1,0,0,0
539514,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,North Region,2,85,0.0,94.0,1,0,0,0
539514,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,North Region,3,39,0.0,94.0,1,0,0,0
539514,FFF,2013B,Pass,Lower Than A Level,N,F,0-35,North Region,4,27,0.0,94.0,1,0,0,0
539759,FFF,2013B,Pass,Lower Than A Level,N,M,35-55,South Region,1,170,-5.0,88.0,1,0,0,0
539759,FFF,2013B,Pass,Lower Than A Level,N,M,35-55,South Region,2,260,-5.0,88.0,1,0,1,0
539759,FFF,2013B,Pass,Lower Than A Level,N,M,35-55,South Region,3,105,-5.0,88.0,1,0,0,0
539759,FFF,2013B,Pass,Lower Than A Level,N,M,35-55,South Region,4,74,-5.0,88.0,1,0,0,0
539774,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,1,9,,,0,0,0,1
539774,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,2,202,,,0,0,0,1
539774,FFF,2013B,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,3,119,,,0,0,0,1
539886,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,North Western Region,1,310,-7.0,78.0,1,0,1,1
539886,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,North Western Region,2,171,-7.0,78.0,1,0,0,1
539886,FFF,2013B,Fail,Lower Than A Level,Y,M,0-35,North Western Region,3,20,-7.0,78.0,1,0,0,1
